sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00004,Account Executive - Washington DC,Our passion for improving quality of life through geography is at the heart of everything we do. Esri’s geographic infor,0,0,5.125999450683594e-05,0.1,correct,"Account Executive - Washington DC Our passion for improving quality of life through geography is at the heart of everything we do. Esri’s geographic information system (GIS) technology inspires and enables governments, universities and businesses worldwide to save money, lives and our environment th"
emscad_00006,Accounting Clerk,Job Overview,0,0,0.00011962652206420898,0.1,correct,"Accounting Clerk Job Overview   Apex is an environmental consulting firm that offers stable leadership and growth and views employees as valuable resources. We are seeking a self-motivated, multi-faceted Accounts Payable Clerk to join our team in Rockville, MD and become an integral part of our cont"
emscad_00011,"ASP.net Developer Job opportunity at United States,New Jersey",Position : #URL_86fd830a95a64e2b30ceed829e63fd384c289e4f01e3c93608b42a84f6e662dd# Developer Job Location :United States-,0,0,0.0002512931823730469,0.1,correct,"ASP.net Developer Job opportunity at United States,New Jersey Position : #URL_86fd830a95a64e2b30ceed829e63fd384c289e4f01e3c93608b42a84f6e662dd# Developer Job Location :United States-New Jersey-Jersey City Us work status required : EAD / Green Card / US Citizens Detailed Description #URL_86fd830a95a6"
emscad_00019,Visual Designer,Kettle is an independent digital agency based in New York City and the Bay Area. We’re committed to making digital do mo,0,0,5.9664249420166016e-05,0.1,correct,"Visual Designer Kettle is an independent digital agency based in New York City and the Bay Area. We’re committed to making digital do more — for both people and brands — because we believe the digital world offers more than meets the eye. Every online experience has the potential to change a life, a"
emscad_00026,H1B SPONSOR FOR L1/L2/OPT,i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technolog,0,0,7.933378219604492e-05,0.1,correct,H1B SPONSOR FOR L1/L2/OPT i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technologies provides highly skilled Technology Consultants to meet the IT needs of our clients. The functional expertise gleaned from the experience of working fo
emscad_00035,I Want To Work At Karmarama,"At Karmarama we have a unique hiring policy: nice, talented and decent people who genuinely want to do what's right for ",0,0,0.0001043081283569336,0.1,correct,"I Want To Work At Karmarama At Karmarama we have a unique hiring policy: nice, talented and decent people who genuinely want to do what's right for their clients. Or 'keine wixer bitte' as our German friends say.   We believe in good works. We put our clients at the heart of everything we do and onl"
emscad_00038,PROJECT MANAGER,"we are looking for a Project Manager. The Project Manager works within the Project Management Department, which is respo",0,0,0.0008778572082519531,0.1,correct,"PROJECT MANAGER we are looking for a Project Manager. The Project Manager works within the Project Management Department, which is responsible for the management of offshore projects, executed for major oil and gas exploration companies worldwide. The Project Manager manages projects in compliance w"
emscad_00043,Jr. Developer,"Entry level Software Developer Location : Atlanta, Georgia Experience : 1-2 years",0,0,0.0033245086669921875,0.1,correct,"Jr. Developer Entry level Software Developer Location : Atlanta, Georgia Experience : 1-2 years   Experience in a production web environment implementing mission critical services. Development of Web Server side PHP in LAMP environments Having experience with XHTML / CSS/ Javascript ia a plus, Knowl"
emscad_00046,Inside Sales Professional-Omaha,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,7.05718994140625e-05,0.1,correct,"Inside Sales Professional-Omaha ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 locations i"
emscad_00053,Payroll Tax Specialist,"Namely is the leading end-to-end HR and payroll platform for growing companies. Offerings include human payroll, benefit",0,0,5.8531761169433594e-05,0.1,correct,"Payroll Tax Specialist Namely is the leading end-to-end HR and payroll platform for growing companies. Offerings include human payroll, benefits administration, time management, human capital management, performance management, and employee engagement. In addition, each company is assigned its own a"
emscad_00055,Outside Sales Professional-St. Cloud,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,6.42538070678711e-05,0.1,correct,"Outside Sales Professional-St. Cloud ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 locati"
