sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00010,Customer Service Associate - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,0.0001163482666015625,0.65,correct,"Customer Service Associate - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impro"
emscad_00018,Southend-on-Sea Traineeships Under NAS 16-18 Year Olds Only,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,0.00012242794036865234,0.65,correct,Southend-on-Sea Traineeships Under NAS 16-18 Year Olds Only Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into 
emscad_00020,Process Controls Engineer - DCS PLC MS Office - PA,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,0.0001964569091796875,0.65,correct,"Process Controls Engineer - DCS PLC MS Office - PA We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. Experienced Process "
emscad_00024,"Vice President, Sales and Sponsorship (Businessfriend.com)","WDM Group is an innovative, forward thinking digital company aimed at bringing business executives up-to-date with the l",0,0,0.00014829635620117188,0.65,correct,"Vice President, Sales and Sponsorship (Businessfriend.com) WDM Group is an innovative, forward thinking digital company aimed at bringing business executives up-to-date with the latest news, information and trends from across the globe.   Aimed at informing, engaging, educating and interacting with "
emscad_00028,HAAD/DHA Licensed Doctors Opening in UAE,We the Medical Recruitment Team of Roland and Associates,0,0,0.0001308917999267578,0.65,correct,"HAAD/DHA Licensed Doctors Opening in UAE We the Medical Recruitment Team of Roland and Associates   Roland & Associates is a Corporate Recruitment Organization providing solutions to Global MNC’s for the past 11 years We specialize in High end Recruitments in IT, Telecom, Embedded, Chip Design and N"
emscad_00034,Completion Engineer,"Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special f",0,0,0.00018453598022460938,0.65,correct,"Completion Engineer Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special focus on the Oil & Gas Industry.   Valor Services will be involved with you throughout every step of the hiring process and remain in contact with you all the wa"
emscad_00044,Customer Service Associate Receptionist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,0.00014197826385498047,0.65,correct,"Customer Service Associate Receptionist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impr"
emscad_00049,English Teacher Abroad,We help teachers get safe & secure jobs abroad :),0,0,0.00011366605758666992,0.65,correct,"English Teacher Abroad We help teachers get safe & secure jobs abroad :) Play with kids, get paid for it   Love travel? Jobs in Asia   $1,500+ USD monthly ($200 Cost of living)   Housing provided (Private/Furnished) Airfare Reimbursed Excellent for student loans/credit cards   Gabriel Adkins : #URL_"
emscad_00054,Technical Project Manager,GBI is a growing company developing several cutting edge systems in the financial industry. We are set to embark on a fe,0,0,0.0002892017364501953,0.65,correct,"Technical Project Manager GBI is a growing company developing several cutting edge systems in the financial industry. We are set to embark on a few exciting new integrations with new partners, and are seeking individuals to lead and execute on these new projects, from design to implementation to sup"
emscad_00067,AS3 / Flash Developer,"reEmbedit provides a branded video player for embedded videos (YouTube, etc) together with real time analytics and monet",0,0,0.00012052059173583984,0.65,correct,"AS3 / Flash Developer reEmbedit provides a branded video player for embedded videos (YouTube, etc) together with real time analytics and monetization solutions.   We have just completed our Angel Round of funding, and have set up a new office in Athens, Greece. At this time, our clients include quit"
