sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00004,Account Executive - Washington DC,Our passion for improving quality of life through geography is at the heart of everything we do. Esri’s geographic infor,0,0,3.719329833984375e-05,0.35,correct,"Account Executive - Washington DC Our passion for improving quality of life through geography is at the heart of everything we do. Esri’s geographic information system (GIS) technology inspires and enables governments, universities and businesses worldwide to save money, lives and our environment th"
emscad_00005,Bill Review Manager,"SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded i",0,0,4.2319297790527344e-05,0.35,correct,"Bill Review Manager SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded in January 2012, SpotSource has created a fusion of innovative service offerings to meet the increasing demand of today’s economy. We specialize in Talent Acquis"
emscad_00019,Visual Designer,Kettle is an independent digital agency based in New York City and the Bay Area. We’re committed to making digital do mo,0,0,2.5272369384765625e-05,0.35,correct,"Visual Designer Kettle is an independent digital agency based in New York City and the Bay Area. We’re committed to making digital do more — for both people and brands — because we believe the digital world offers more than meets the eye. Every online experience has the potential to change a life, a"
emscad_00025,Customer Service,We are a canary wharf based e-commerce company and are recruiting for a full time customer service administrator. This i,0,0,0.0013914108276367188,0.35,correct,Customer Service We are a canary wharf based e-commerce company and are recruiting for a full time customer service administrator. This is a contractor role.   The successful candidate will ideally have previous customer service experience and have good verbal and written communication skills.   Dut
emscad_00026,H1B SPONSOR FOR L1/L2/OPT,i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technolog,0,0,0.0001252889633178711,0.35,correct,H1B SPONSOR FOR L1/L2/OPT i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technologies provides highly skilled Technology Consultants to meet the IT needs of our clients. The functional expertise gleaned from the experience of working fo
emscad_00039,Art Director,"We're an emerging technology agency, and we build breakthrough products through user-centered design. We're building a t",0,0,2.86102294921875e-05,0.35,correct,"Art Director We're an emerging technology agency, and we build breakthrough products through user-centered design. We're building a team of the brightest minds in creative, engineering, and business because we love working with smart people. You love clients and getting to be a conduit for communica"
emscad_00043,Jr. Developer,"Entry level Software Developer Location : Atlanta, Georgia Experience : 1-2 years",0,0,0.00014710426330566406,0.35,correct,"Jr. Developer Entry level Software Developer Location : Atlanta, Georgia Experience : 1-2 years   Experience in a production web environment implementing mission critical services. Development of Web Server side PHP in LAMP environments Having experience with XHTML / CSS/ Javascript ia a plus, Knowl"
emscad_00045,Customer Service Team Lead,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.898143768310547e-05,0.35,correct,"Customer Service Team Lead Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00048,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.649162292480469e-05,0.35,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00052,Administrative/Front Desk,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.756450653076172e-05,0.35,correct,"Administrative/Front Desk Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer s"
emscad_00056,Junior HR Marketing Manager,"We are Netguru and we love to develop web application based on Ruby On Rails framework. We value quality, transparent co",0,0,6.759166717529297e-05,0.35,correct,"Junior HR Marketing Manager We are Netguru and we love to develop web application based on Ruby On Rails framework. We value quality, transparent communication and passion for work. We are Netguru and we love to develop web applications based on Ruby On Rails framework. We value quality, transparent"
emscad_00058,Intensive Case Management Worker (Bilingual Essential),Since 1973: Working together to make our community healthy,0,0,4.667043685913086e-05,0.35,correct,"Intensive Case Management Worker (Bilingual Essential) Since 1973: Working together to make our community healthy   Good health means more than just treating people when they are sick. Problems like poverty, addiction, and family violence can bring on illness – or keep people from getting well. At S"
emscad_00077,Medical Coder,"SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded i",0,0,4.0531158447265625e-05,0.35,correct,"Medical Coder SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded in January 2012, SpotSource has created a fusion of innovative service offerings to meet the increasing demand of today’s economy. We specialize in Talent Acquisition,"
emscad_00098,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.692243576049805e-05,0.35,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00108,Senior Developer at a Startup Investment Studio,"Based in Hoxton, London, Forward Partners are a “startup catalyst”, combining investment with practical hands-on experti",0,0,2.7298927307128906e-05,0.35,correct,"Senior Developer at a Startup Investment Studio Based in Hoxton, London, Forward Partners are a “startup catalyst”, combining investment with practical hands-on expertise and insight.   We're investors in very early stage ecommerce companies. Our team have the experience to enable entrepreneurs to s"
emscad_00112,Customer Service Associate - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.3511390686035156e-05,0.35,correct,"Customer Service Associate - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impro"
emscad_00126,Marketing Associate,Maker’s Row is an online marketplace that connects American manufacturers and product based businesses. Our mission is t,0,0,3.319978713989258e-05,0.35,correct,"Marketing Associate Maker’s Row is an online marketplace that connects American manufacturers and product based businesses. Our mission is to make manufacturing easy to access and simple to understand. We support a network of established businesses in their domestic sourcing needs, and are inspiring"
emscad_00133,Senior Java Developer,"Everything you need to track vehicles, assets & equipment",0,0,3.8683414459228516e-05,0.35,correct,"Senior Java Developer Everything you need to track vehicles, assets & equipment   Fleetsmart is an easy to use web based fleet tracking solution for businesses.   Save Money & Improve Business Efficiency without feeling overwhelmed An opportunity has come available for a Senior Java Developer workin"
emscad_00144,English Teacher Abroad (Conversational),We help teachers get safe & secure jobs abroad :),0,0,3.838539123535156e-05,0.35,correct,"English Teacher Abroad (Conversational) We help teachers get safe & secure jobs abroad :) Play with kids, get paid for it.   Vacancies in Asia   $1500 USD + monthly ($200 Cost of living)   Housing provided Airfare Reimbursed Excellent for student loans/credit cards   Gabriel Adkins (#URL_ed9094c6018"
emscad_00148,CNC Programmer,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,3.3855438232421875e-05,0.35,correct,"CNC Programmer We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500+ Job openings in our website and"
emscad_00161,Field Services Supervisor,"Dairy, food and beverage processors work within one of the most complex, competitive and precision-driven industries. Th",0,0,8.445978164672852e-05,0.35,correct,"Field Services Supervisor Dairy, food and beverage processors work within one of the most complex, competitive and precision-driven industries. They need a partner they can rely on to address their operational issues. W.M. Sprinkman has been providing system design, engineering and installation as w"
emscad_00169,Marketing Sales Assistant,7Indigo New Media is an advertising agency specialized in digital marketing. We are young professionals who love excelle,0,0,3.2842159271240234e-05,0.35,correct,"Marketing Sales Assistant 7Indigo New Media is an advertising agency specialized in digital marketing. We are young professionals who love excellence and stay excited by anything new in the marketing field. We provide to our clients a super pack of marketing strategies, combining design, development"
emscad_00170,Customer Service Team Lead,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.9114227294921875e-05,0.35,correct,"Customer Service Team Lead Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00178,Underwriter,Crest Financial is one of the leading privately held consumer financing companies in the United States. Crest blends the,0,0,5.3048133850097656e-05,0.35,correct,Underwriter Crest Financial is one of the leading privately held consumer financing companies in the United States. Crest blends the use of innovative technology with a simple to use application process to drive revenue for thousands of retailers. Retailers love our product and our people -- we are 
emscad_00205,Junior Python Developer,Playfair Capital is an early stage technology investment fund based in London.,0,0,3.254413604736328e-05,0.35,correct,Junior Python Developer Playfair Capital is an early stage technology investment fund based in London. Who we’re looking for Maker Mentality Are you focused on the ‘doing’; the creation of new software that you have designed and developed to engage and delight the end user? Best in Show Does the tho
emscad_00213,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.416704177856445e-05,0.35,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00215,Recruiter/Recruiting Assistant,“We believe our best investment is in our people.” – Healthy Spot Core Value #8,0,0,4.0531158447265625e-05,0.35,correct,Recruiter/Recruiting Assistant “We believe our best investment is in our people.” – Healthy Spot Core Value #8   As employees at Healthy Spot we feel pride in the work that we do. We believe in inspiring healthy pet lifestyles by creating authentic experiences with customers and fostering a sense of
emscad_00216,IC&E Technician Mt Poso,Staffing & Recruiting done right for the Oil & Energy Industry!,1,1,1.0,0.35,correct,"IC&E Technician Mt Poso Staffing & Recruiting done right for the Oil & Energy Industry!   Represented candidates are automatically granted the following perks:   Expert negotiations on your behalf, maximizing your compensation package and implimenting ongoing increases   Significant signing bonus by"
emscad_00222,DN4 Apprentice Admin Assistant Under NAS 16-18 Year Olds Only,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,4.1484832763671875e-05,0.35,correct,DN4 Apprentice Admin Assistant Under NAS 16-18 Year Olds Only Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working int
emscad_00228,Telesales,This is a fantastic opportunity for the right people who have the ability to really push themselves and remain focused o,0,0,0.09527587890625,0.35,correct,"Telesales This is a fantastic opportunity for the right people who have the ability to really push themselves and remain focused on the job. This is a one off posting for this job so don't miss the boat!! Our advisers will not only earn excellent commissions but will also enjoy what they are doing, "
emscad_00230,Service Desk (Help Desk/ Desktop Support) Tier 1/2 - Healthcare IT,"Job Title: IT Technician / Desktop / Clinical Support Tier 1/2 Location: Franklin, TN 37067 Full Time Position - 40 hour",0,0,8.481740951538086e-05,0.35,correct,"Service Desk (Help Desk/ Desktop Support) Tier 1/2 - Healthcare IT Job Title: IT Technician / Desktop / Clinical Support Tier 1/2 Location: Franklin, TN 37067 Full Time Position - 40 hours per week, 8am to 5pm M-F Position Description: Provides moderate to advanced-level technical support to custome"
emscad_00236,WF5 9HF Recruitment Apprenticeship Available Under NAS 16-24 year olds only!,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,4.559755325317383e-05,0.35,correct,WF5 9HF Recruitment Apprenticeship Available Under NAS 16-24 year olds only! Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whi
emscad_00244,English Teacher Overseas,We help teachers get safe & secure jobs abroad :),0,0,4.947185516357422e-05,0.35,correct,"English Teacher Overseas We help teachers get safe & secure jobs abroad :) Play with kids, get paid for it :-)   Love travel? Jobs in Asia   $1500 USD + monthly ($200 Cost of living)   Housing provided Airfare Reimbursed Excellent for student loans/credit cards   Gabriel Adkins : #URL_ed9094c60184b8"
emscad_00249,Head of Investor Development,MarketInvoice is one of the most high-profile London based fin-tech companies. The Company is Europe’s leading P2P invoi,0,0,3.057718276977539e-05,0.35,correct,"Head of Investor Development MarketInvoice is one of the most high-profile London based fin-tech companies. The Company is Europe’s leading P2P invoice finance platform that allows SMEs to quickly and flexibly sell their invoices, releasing critical working capital in the process.   Our mission at M"
emscad_00252,Senior Product Manager,EUROPEAN DYNAMICS (#URL_c66532ffa1ce76ab447da6774719060c42c584edbf44d74cdb94fc4ac219ca45#) is a leading European Softwar,0,0,3.510713577270508e-05,0.35,correct,"Senior Product Manager EUROPEAN DYNAMICS (#URL_c66532ffa1ce76ab447da6774719060c42c584edbf44d74cdb94fc4ac219ca45#) is a leading European Software, Information and Communication Technologies company, operating internationally (Athens, Brussels, Luxembourg, Copenhagen, Berlin, Rome, Stockholm, London, "
emscad_00255,CNC Programmer,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,3.3855438232421875e-05,0.35,correct,"CNC Programmer We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500+ Job openings in our website and"
emscad_00258,Executive Assistant / Office Manager,"ABOUT THE JOB: Seeking a bright, positive, focused, outgoing, and self-motivated creative professional to serve as Execu",0,0,3.8504600524902344e-05,0.35,correct,"Executive Assistant / Office Manager ABOUT THE JOB: Seeking a bright, positive, focused, outgoing, and self-motivated creative professional to serve as Executive Assistant and Office Manager for our growing startup.   OUR DREAM PERSON * You're authentically positive and it shows. You put others in a"
