sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00005,Bill Review Manager,"SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded i",0,0,7.11679458618164e-05,0.95,correct,"Bill Review Manager SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded in January 2012, SpotSource has created a fusion of innovative service offerings to meet the increasing demand of today’s economy. We specialize in Talent Acquis"
emscad_00006,Accounting Clerk,Job Overview,0,0,0.00013709068298339844,0.95,correct,"Accounting Clerk Job Overview   Apex is an environmental consulting firm that offers stable leadership and growth and views employees as valuable resources. We are seeking a self-motivated, multi-faceted Accounts Payable Clerk to join our team in Rockville, MD and become an integral part of our cont"
emscad_00009,HP BSM SME,Solutions3 is a woman-owned small business whose focus is IT Service Management using best of breed technology and imple,0,0,8.380413055419922e-05,0.95,correct,"HP BSM SME Solutions3 is a woman-owned small business whose focus is IT Service Management using best of breed technology and implementing industry best practices following the ITIL® framework. We work extensively in the areas of planning, design, architecting, assessing, implementing and training o"
emscad_00014,Installers,"Growing event production company providing staging, scenic, and drapery primarily in the state of Florida. We have a sec",0,0,8.445978164672852e-05,0.95,correct,"Installers Growing event production company providing staging, scenic, and drapery primarily in the state of Florida. We have a secondary location in Las Vegas and will soon be adding a third location in Southeast Florida. We are a small team passionate about creating high quality events and providi"
emscad_00018,Southend-on-Sea Traineeships Under NAS 16-18 Year Olds Only,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,5.692243576049805e-05,0.95,correct,Southend-on-Sea Traineeships Under NAS 16-18 Year Olds Only Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into 
emscad_00026,H1B SPONSOR FOR L1/L2/OPT,i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technolog,0,0,9.28044319152832e-05,0.95,correct,H1B SPONSOR FOR L1/L2/OPT i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technologies provides highly skilled Technology Consultants to meet the IT needs of our clients. The functional expertise gleaned from the experience of working fo
emscad_00029,Talent Management Process Manager,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,5.02467155456543e-05,0.95,correct,"Talent Management Process Manager We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500+ Job openings"
emscad_00047,Entry Level,History & Background,0,0,0.0021533966064453125,0.95,correct,"Entry Level History & Background   The Bank started its activities in Feb. 1985 at the time when the economic arena was characterized by major developments, a matter which gave the bank mission special significance, as Egypt was suffering at that time from great pressures on its balance of payments."
emscad_00048,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.543231964111328e-05,0.95,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00052,Administrative/Front Desk,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.692243576049805e-05,0.95,correct,"Administrative/Front Desk Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer s"
emscad_00056,Junior HR Marketing Manager,"We are Netguru and we love to develop web application based on Ruby On Rails framework. We value quality, transparent co",0,0,5.805492401123047e-05,0.95,correct,"Junior HR Marketing Manager We are Netguru and we love to develop web application based on Ruby On Rails framework. We value quality, transparent communication and passion for work. We are Netguru and we love to develop web applications based on Ruby On Rails framework. We value quality, transparent"
emscad_00060,Product Visual Designer,"From the lands of Can Do, Roll Our Sleeves Up and Get It Done, we create and solve things previously unimaginable. We’re",0,0,5.435943603515625e-05,0.95,correct,"Product Visual Designer From the lands of Can Do, Roll Our Sleeves Up and Get It Done, we create and solve things previously unimaginable. We’re revolutionizing the IT industry with a platform that provides unprecedented control over all service layers in an organization. We also transform the way p"
emscad_00062,Bulk Ingredient Unloader,"Red Star Yeast Company LLC (RSYC), a leader in the Yeast Manufacturing Industry, is a joint venture between Lesaffre Yea",0,0,9.137392044067383e-05,0.95,correct,"Bulk Ingredient Unloader Red Star Yeast Company LLC (RSYC), a leader in the Yeast Manufacturing Industry, is a joint venture between Lesaffre Yeast Corporation and ADM. Red Star Yeast is proud to operate a state of the art facility that opened its doors in 2005 in Cedar Rapids, IA as the largest fre"
emscad_00083,Edinburgh Fragrance and Beauty Promotional Staff,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,5.6743621826171875e-05,0.95,correct,Edinburgh Fragrance and Beauty Promotional Staff Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into long term a
emscad_00087,Customer Service Team Lead,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.133317947387695e-05,0.95,correct,"Customer Service Team Lead Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00096,Senior Marketing Manager,"Industrial Color Software is a division of Industrial Color Brands, a family of vertically integrated creative productio",0,0,6.788969039916992e-05,0.95,correct,"Senior Marketing Manager Industrial Color Software is a division of Industrial Color Brands, a family of vertically integrated creative production companies. Founded in 1991 from a culture of innovation, excellence and attention to industry trends and client needs, the brands operate independently a"
emscad_00098,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.965066909790039e-05,0.95,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00101,CAD Operator,"CAD Operator – Transmission Engineering. Under general direction, this candidate will create or modify electrical, civil",0,0,0.00022780895233154297,0.95,correct,"CAD Operator CAD Operator – Transmission Engineering. Under general direction, this candidate will create or modify electrical, civil and electrical engineering design drawings, utilizing approved drafting standards to support the construction or maintenance of electric utility substation facilities"
emscad_00109,Software Project Manager,"Skookum Digital Works is looking for a motivated, self-starter to support and facilitate the successful completion of so",0,0,0.0003676414489746094,0.95,correct,"Software Project Manager Skookum Digital Works is looking for a motivated, self-starter to support and facilitate the successful completion of software development projects. As a Project Manager, you will collaborate with Strategists, Designers and Developers to implement solutions to client problem"
emscad_00112,Customer Service Associate - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.042552947998047e-05,0.95,correct,"Customer Service Associate - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impro"
emscad_00132,Milton Keynes Fragrance and Beauty Promotional Staff,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,5.894899368286133e-05,0.95,correct,Milton Keynes Fragrance and Beauty Promotional Staff Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into long te
emscad_00137,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.453824996948242e-05,0.95,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00151,Web Developer,Yazamo is a rapidly growing digital lifecycle marketing firm focused on developing web marketing strategies for mid size,0,0,0.00010353326797485352,0.95,correct,"Web Developer Yazamo is a rapidly growing digital lifecycle marketing firm focused on developing web marketing strategies for mid sized to enterprise companies. Optimizing web conversions, designing and developing websites, setting up analytics tracking to measure campaign success are all vital comp"
emscad_00164,Customer Service Associate - Data Entry,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.4776668548583984e-05,0.95,correct,"Customer Service Associate - Data Entry Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impr"
