sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00014,Installers,"Growing event production company providing staging, scenic, and drapery primarily in the state of Florida. We have a sec",0,0,6.73532485961914e-05,0.05,correct|near_threshold,"Installers Growing event production company providing staging, scenic, and drapery primarily in the state of Florida. We have a secondary location in Las Vegas and will soon be adding a third location in Southeast Florida. We are a small team passionate about creating high quality events and providi"
emscad_00025,Customer Service,We are a canary wharf based e-commerce company and are recruiting for a full time customer service administrator. This i,0,0,9.244680404663086e-05,0.05,correct|near_threshold,Customer Service We are a canary wharf based e-commerce company and are recruiting for a full time customer service administrator. This is a contractor role.   The successful candidate will ideally have previous customer service experience and have good verbal and written communication skills.   Dut
emscad_00027,Marketing Exec,If working in a cubical seems like your idea of hell then joining our awesome startup team might be the opportunity you’,0,0,5.918741226196289e-05,0.05,correct|near_threshold,"Marketing Exec If working in a cubical seems like your idea of hell then joining our awesome startup team might be the opportunity you’ve been waiting for.   Come join the TradeGecko team, we’re a Singapore head-quartered company, we’re ventured backed and we’re growing fast.   Our team comes from a"
emscad_00031,Customer Service Technical Specialist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.522634506225586e-05,0.05,correct|near_threshold,"Customer Service Technical Specialist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improv"
emscad_00061,Graduates: English Teacher Abroad (Conversational),We help teachers get safe & secure jobs abroad :),0,0,3.9458274841308594e-05,0.05,correct|near_threshold,"Graduates: English Teacher Abroad (Conversational) We help teachers get safe & secure jobs abroad :) Play with kids, get paid for it :-)   Love travel? Openings in China   $1500 USD + monthly ($200 Cost of living)   Housing provided Airfare Reimbursed Excellent for student loans/credit cards   Pleas"
emscad_00062,Bulk Ingredient Unloader,"Red Star Yeast Company LLC (RSYC), a leader in the Yeast Manufacturing Industry, is a joint venture between Lesaffre Yea",0,0,7.426738739013672e-05,0.05,correct|near_threshold,"Bulk Ingredient Unloader Red Star Yeast Company LLC (RSYC), a leader in the Yeast Manufacturing Industry, is a joint venture between Lesaffre Yeast Corporation and ADM. Red Star Yeast is proud to operate a state of the art facility that opened its doors in 2005 in Cedar Rapids, IA as the largest fre"
emscad_00064,Customer Services Associate - Mail and Document Preparation,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.11732292175293e-05,0.05,correct|near_threshold,"Customer Services Associate - Mail and Document Preparation Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, r"
emscad_00068,Production Supervisor,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,4.506111145019531e-05,0.05,correct|near_threshold,"Production Supervisor We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500+ Job openings in our webs"
emscad_00069,New Product Development Project Leader,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,4.559755325317383e-05,0.05,correct|near_threshold,"New Product Development Project Leader We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500 Job open"
emscad_00080,Product Manager,Mindscape is a Wellington based software development company that specialises in building tools for software engineers. ,0,0,0.00016641616821289062,0.05,correct|near_threshold,"Product Manager Mindscape is a Wellington based software development company that specialises in building tools for software engineers. We have a high growth product, Raygun ( #URL_6b2f170addc3dd0415d65e21a8ece81d4c134c2b1a8b449386367dfaa286971b# ) that's growing strongly. Mindscape is profitable an"
