sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00010,Customer Service Associate - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.808736801147461e-05,0.7,correct,"Customer Service Associate - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impro"
emscad_00014,Installers,"Growing event production company providing staging, scenic, and drapery primarily in the state of Florida. We have a sec",0,0,5.918741226196289e-05,0.7,correct,"Installers Growing event production company providing staging, scenic, and drapery primarily in the state of Florida. We have a secondary location in Las Vegas and will soon be adding a third location in Southeast Florida. We are a small team passionate about creating high quality events and providi"
emscad_00018,Southend-on-Sea Traineeships Under NAS 16-18 Year Olds Only,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,4.6133995056152344e-05,0.7,correct,Southend-on-Sea Traineeships Under NAS 16-18 Year Olds Only Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into 
emscad_00020,Process Controls Engineer - DCS PLC MS Office - PA,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,6.252527236938477e-05,0.7,correct,"Process Controls Engineer - DCS PLC MS Office - PA We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. Experienced Process "
emscad_00032,Software Applications Specialist,Day to Day-,0,0,6.866455078125e-05,0.7,correct,"Software Applications Specialist Day to Day-   Install, upgrade and configure web-based applications:   Gathering, evaluating, and organizing client deliverables   Modifying HTML, CSS or JSP pages as necessary   Prepping technical client site environment to achieve successful implementation.   Maint"
emscad_00034,Completion Engineer,"Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special f",0,0,4.5418739318847656e-05,0.7,correct,"Completion Engineer Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special focus on the Oil & Gas Industry.   Valor Services will be involved with you throughout every step of the hiring process and remain in contact with you all the wa"
emscad_00045,Customer Service Team Lead,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.838539123535156e-05,0.7,correct,"Customer Service Team Lead Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00057,Outside Sales Professional-Oronoco,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,7.140636444091797e-05,0.7,correct,"Outside Sales Professional-Oronoco ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 location"
emscad_00066,Digital Developer,"TELL is a digital creative agency. It’s not just who you know, it’s how you get to know them. We live in what we call th",0,0,3.707408905029297e-05,0.7,correct,"Digital Developer TELL is a digital creative agency. It’s not just who you know, it’s how you get to know them. We live in what we call the Age of Connection. With digital tools and technology and the explosion of social media, people have interpersonal connections and – more importantly for you – c"
emscad_00070,Ruby Automation Engineer & Ruby on Rails Engineer - 2 roles,Position # 1,0,0,0.003795623779296875,0.7,correct,"Ruby Automation Engineer & Ruby on Rails Engineer - 2 roles Position # 1   Ruby Automation Engineer Location: Menlo Park, CA   Position # 2   Ruby on Rails Engineer Location : Pleasanton, CA Length – 9 months plus.   Looking for 4-5 years of experience. Someone who has worked on some exciting eComme"
emscad_00075,Call Attendant - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.13060188293457e-05,0.7,correct,"Call Attendant - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00076,Senior Full-Stack Engineer - Ruby on Rails (Technical Lead),"Babbel enables anyone to learn languages in an easy and interactive way. The learning system offers 13 languages, from E",0,0,4.965066909790039e-05,0.7,correct,"Senior Full-Stack Engineer - Ruby on Rails (Technical Lead) Babbel enables anyone to learn languages in an easy and interactive way. The learning system offers 13 languages, from English to Indonesian. Users with and without previous knowledge can access grammar and thematic courses as well as vocab"
emscad_00079,200K + MANAGEMENT POSITION FOR EXPERIENCED MERCHANT CASH ADVANCE REPS,"Our name is not in this ad to prevent us from showing up in Google indexing under our company name, which would then let",0,0,0.00018525123596191406,0.7,correct,"200K + MANAGEMENT POSITION FOR EXPERIENCED MERCHANT CASH ADVANCE REPS Our name is not in this ad to prevent us from showing up in Google indexing under our company name, which would then let our existing and potential clients know how much commission we all make. What a disaster that would be. Would"
emscad_00082,Customer Service Technical Specialist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.534555435180664e-05,0.7,correct,"Customer Service Technical Specialist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improv"
emscad_00089,Sales and Partnerships Intern,"Hi, we are dopios",0,0,7.283687591552734e-05,0.7,correct,"Sales and Partnerships Intern Hi, we are dopios   “We are here to make any location accessible and open through the power of its people . We are here to make the world a place you call home . We just started and we would love to have you around. Coming in?”   --   Why   There are numerous companies "
emscad_00095,WF17 9LU Customer Service Apprenticeship under NAS 16-18 year olds only!,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,4.792213439941406e-05,0.7,correct,WF17 9LU Customer Service Apprenticeship under NAS 16-18 year olds only! Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst 
emscad_00099,IC&E Technician,Staffing & Recruiting done right for the Oil & Energy Industry!,1,1,1.0,0.7,correct,"IC&E Technician Staffing & Recruiting done right for the Oil & Energy Industry!   Represented candidates are automatically granted the following perks:   Expert negotiations on your behalf, maximizing your compensation package and implimenting ongoing increases   Significant signing bonus by Refined"
emscad_00131,Customer Service Associate - Call Attendant,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.363059997558594e-05,0.7,correct,"Customer Service Associate - Call Attendant Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and "
emscad_00135,Senior Business Development Manager,MarketInvoice is one of the most high-profile London based fin-tech companies. The Company is Europe’s leading P2P invoi,0,0,4.082918167114258e-05,0.7,correct,"Senior Business Development Manager MarketInvoice is one of the most high-profile London based fin-tech companies. The Company is Europe’s leading P2P invoice finance platform that allows SMEs to quickly and flexibly sell their invoices, releasing critical working capital in the process.   Our missi"
emscad_00139,Customer Service Technical Specialist- Reprographics Specialist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.510713577270508e-05,0.7,correct,"Customer Service Technical Specialist- Reprographics Specialist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivit"
emscad_00165,Marketing Executive,"EME International is a global leader in enterprise mobility solutions, partnering with thousands of device makers and co",0,0,4.6133995056152344e-05,0.7,correct,"Marketing Executive EME International is a global leader in enterprise mobility solutions, partnering with thousands of device makers and corporate customers to deliver profitable solutions. Since it was founded in 2004, EME International has established itself as an industry leader in taking data, "
emscad_00168,Entry Level Sales,"General Summary: Achieves maximum sales profitability, growth and account penetration within an assigned territory and/o",0,0,0.0003466606140136719,0.7,correct,"Entry Level Sales General Summary: Achieves maximum sales profitability, growth and account penetration within an assigned territory and/or market segment by effectively selling the company’s products and/or related services. Personally contacts and secures new business accounts/customers.   CORE FU"
emscad_00171,Micro-grid Systems Engineer,hello world,0,0,3.68952751159668e-05,0.7,correct,Micro-grid Systems Engineer hello world   talents23_ drives the change in digital recruitment and develops the best quality filters for the selection of top talents. We have extensive experience in battery storage technologies and renewable energies. As a medium-sized enterprise specializing in stor
emscad_00172,System Administrator,The Technical Team and offering at VML London has a very strong heritage dating back to the mid-nineties when the London,0,0,5.245208740234375e-05,0.7,correct,System Administrator The Technical Team and offering at VML London has a very strong heritage dating back to the mid-nineties when the London office was founded. Back in those days we were one of the first few purely digital marketing agencies in London; and back then things were a lot more technica
emscad_00179,Director of Strategic Planning,BCV is the premier full-service social media provider in the hospitality industry. Our social media experts have develop,0,0,4.0531158447265625e-05,0.7,correct,"Director of Strategic Planning BCV is the premier full-service social media provider in the hospitality industry. Our social media experts have developed proprietary services, methodologies, and tools to continually create significant value for clients. We are the only provider with the capacity to "
emscad_00200,Outside Sales Professional,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,8.350610733032227e-05,0.7,correct,"Outside Sales Professional ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 locations in 45 "
emscad_00208,Data Entry Clerk II,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.22868537902832e-05,0.7,correct,"Data Entry Clerk II Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer satisfa"
