sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00003,Commissioning Machinery Assistant (CMA),"Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special f",0,0,3.552436828613281e-05,0.85,correct,"Commissioning Machinery Assistant (CMA) Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special focus on the Oil & Gas Industry.   Valor Services will be involved with you throughout every step of the hiring process and remain in contact"
emscad_00010,Customer Service Associate - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.6776065826416016e-05,0.85,correct,"Customer Service Associate - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impro"
emscad_00019,Visual Designer,Kettle is an independent digital agency based in New York City and the Bay Area. We’re committed to making digital do mo,0,0,3.331899642944336e-05,0.85,correct,"Visual Designer Kettle is an independent digital agency based in New York City and the Bay Area. We’re committed to making digital do more — for both people and brands — because we believe the digital world offers more than meets the eye. Every online experience has the potential to change a life, a"
emscad_00028,HAAD/DHA Licensed Doctors Opening in UAE,We the Medical Recruitment Team of Roland and Associates,0,0,2.9981136322021484e-05,0.85,correct,"HAAD/DHA Licensed Doctors Opening in UAE We the Medical Recruitment Team of Roland and Associates   Roland & Associates is a Corporate Recruitment Organization providing solutions to Global MNC’s for the past 11 years We specialize in High end Recruitments in IT, Telecom, Embedded, Chip Design and N"
emscad_00050,Customer Service Team Lead,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,2.7954578399658203e-05,0.85,correct,"Customer Service Team Lead Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00052,Administrative/Front Desk,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,2.956390380859375e-05,0.85,correct,"Administrative/Front Desk Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer s"
emscad_00054,Technical Project Manager,GBI is a growing company developing several cutting edge systems in the financial industry. We are set to embark on a fe,0,0,0.00033736228942871094,0.85,correct,"Technical Project Manager GBI is a growing company developing several cutting edge systems in the financial industry. We are set to embark on a few exciting new integrations with new partners, and are seeking individuals to lead and execute on these new projects, from design to implementation to sup"
emscad_00055,Outside Sales Professional-St. Cloud,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,3.719329833984375e-05,0.85,correct,"Outside Sales Professional-St. Cloud ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 locati"
emscad_00062,Bulk Ingredient Unloader,"Red Star Yeast Company LLC (RSYC), a leader in the Yeast Manufacturing Industry, is a joint venture between Lesaffre Yea",0,0,3.4928321838378906e-05,0.85,correct,"Bulk Ingredient Unloader Red Star Yeast Company LLC (RSYC), a leader in the Yeast Manufacturing Industry, is a joint venture between Lesaffre Yeast Corporation and ADM. Red Star Yeast is proud to operate a state of the art facility that opened its doors in 2005 in Cedar Rapids, IA as the largest fre"
emscad_00073,Customer Service Associate - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.719329833984375e-05,0.85,correct,"Customer Service Associate - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impro"
emscad_00077,Medical Coder,"SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded i",0,0,3.618001937866211e-05,0.85,correct,"Medical Coder SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded in January 2012, SpotSource has created a fusion of innovative service offerings to meet the increasing demand of today’s economy. We specialize in Talent Acquisition,"
emscad_00079,200K + MANAGEMENT POSITION FOR EXPERIENCED MERCHANT CASH ADVANCE REPS,"Our name is not in this ad to prevent us from showing up in Google indexing under our company name, which would then let",0,0,8.445978164672852e-05,0.85,correct,"200K + MANAGEMENT POSITION FOR EXPERIENCED MERCHANT CASH ADVANCE REPS Our name is not in this ad to prevent us from showing up in Google indexing under our company name, which would then let our existing and potential clients know how much commission we all make. What a disaster that would be. Would"
emscad_00083,Edinburgh Fragrance and Beauty Promotional Staff,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,2.7835369110107422e-05,0.85,correct,Edinburgh Fragrance and Beauty Promotional Staff Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into long term a
emscad_00085,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.1948089599609375e-05,0.85,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00089,Sales and Partnerships Intern,"Hi, we are dopios",0,0,7.62939453125e-05,0.85,correct,"Sales and Partnerships Intern Hi, we are dopios   “We are here to make any location accessible and open through the power of its people . We are here to make the world a place you call home . We just started and we would love to have you around. Coming in?”   --   Why   There are numerous companies "
emscad_00094,Administrative Assistant,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,2.9206275939941406e-05,0.85,correct,"Administrative Assistant Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer sa"
