sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00002,Customer Service - Cloud Video Production,"90 Seconds, the worlds Cloud Video Production Service.",0,0,4.6133995056152344e-05,0.25,correct,"Customer Service - Cloud Video Production 90 Seconds, the worlds Cloud Video Production Service.   90 Seconds is the worlds Cloud Video Production Service enabling brands and agencies to get high quality online video content shot and produced anywhere in the world. 90 Seconds makes video production "
emscad_00020,Process Controls Engineer - DCS PLC MS Office - PA,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,6.401538848876953e-05,0.25,correct,"Process Controls Engineer - DCS PLC MS Office - PA We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. Experienced Process "
emscad_00025,Customer Service,We are a canary wharf based e-commerce company and are recruiting for a full time customer service administrator. This i,0,0,0.0003981590270996094,0.25,correct,Customer Service We are a canary wharf based e-commerce company and are recruiting for a full time customer service administrator. This is a contractor role.   The successful candidate will ideally have previous customer service experience and have good verbal and written communication skills.   Dut
emscad_00031,Customer Service Technical Specialist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.042552947998047e-05,0.25,correct,"Customer Service Technical Specialist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improv"
emscad_00040,Receptionist/Customer Service Technical Specialist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.100799560546875e-05,0.25,correct,"Receptionist/Customer Service Technical Specialist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce cos"
emscad_00056,Junior HR Marketing Manager,"We are Netguru and we love to develop web application based on Ruby On Rails framework. We value quality, transparent co",0,0,0.00014197826385498047,0.25,correct,"Junior HR Marketing Manager We are Netguru and we love to develop web application based on Ruby On Rails framework. We value quality, transparent communication and passion for work. We are Netguru and we love to develop web applications based on Ruby On Rails framework. We value quality, transparent"
emscad_00057,Outside Sales Professional-Oronoco,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,7.998943328857422e-05,0.25,correct,"Outside Sales Professional-Oronoco ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 location"
emscad_00062,Bulk Ingredient Unloader,"Red Star Yeast Company LLC (RSYC), a leader in the Yeast Manufacturing Industry, is a joint venture between Lesaffre Yea",0,0,5.805492401123047e-05,0.25,correct,"Bulk Ingredient Unloader Red Star Yeast Company LLC (RSYC), a leader in the Yeast Manufacturing Industry, is a joint venture between Lesaffre Yeast Corporation and ADM. Red Star Yeast is proud to operate a state of the art facility that opened its doors in 2005 in Cedar Rapids, IA as the largest fre"
emscad_00094,Administrative Assistant,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.370378494262695e-05,0.25,correct,"Administrative Assistant Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer sa"
emscad_00096,Senior Marketing Manager,"Industrial Color Software is a division of Industrial Color Brands, a family of vertically integrated creative productio",0,0,4.184246063232422e-05,0.25,correct,"Senior Marketing Manager Industrial Color Software is a division of Industrial Color Brands, a family of vertically integrated creative production companies. Founded in 1991 from a culture of innovation, excellence and attention to industry trends and client needs, the brands operate independently a"
emscad_00101,CAD Operator,"CAD Operator – Transmission Engineering. Under general direction, this candidate will create or modify electrical, civil",0,0,0.00012385845184326172,0.25,correct,"CAD Operator CAD Operator – Transmission Engineering. Under general direction, this candidate will create or modify electrical, civil and electrical engineering design drawings, utilizing approved drafting standards to support the construction or maintenance of electric utility substation facilities"
emscad_00109,Software Project Manager,"Skookum Digital Works is looking for a motivated, self-starter to support and facilitate the successful completion of so",0,0,0.0002613067626953125,0.25,correct,"Software Project Manager Skookum Digital Works is looking for a motivated, self-starter to support and facilitate the successful completion of software development projects. As a Project Manager, you will collaborate with Strategists, Designers and Developers to implement solutions to client problem"
emscad_00111,Customer Services Associate - Data Entry,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,5.143880844116211e-05,0.25,correct,"Customer Services Associate - Data Entry Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and imp"
emscad_00117,Executive Assistant,"Intercom ( #URL_cb674f93cbcd215a3a0a57a8615a565545949eead8adbbc73307c26d6a6af81b# ) is a simple, personal messaging serv",0,0,5.716085433959961e-05,0.25,correct,"Executive Assistant Intercom ( #URL_cb674f93cbcd215a3a0a57a8615a565545949eead8adbbc73307c26d6a6af81b# ) is a simple, personal messaging service for businesses and their customers. It provides a single, integrated platform for the whole company to use for support, marketing, product, sales communicat"
emscad_00125,Customer Service Associate - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.898143768310547e-05,0.25,correct,"Customer Service Associate - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impro"
emscad_00183,Facilities Engineer,"Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special f",0,0,4.83393669128418e-05,0.25,correct,"Facilities Engineer Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special focus on the Oil & Gas Industry.   Valor Services will be involved with you throughout every step of the hiring process and remain in contact with you all the wa"
emscad_00187,Receptionist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.297494888305664e-05,0.25,correct,"Receptionist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer satisfaction. "
emscad_00198,Software developer,"Being into the IT domain for over 4 years, Walkover specializes in web based application development and mobile applicat",0,0,0.00021398067474365234,0.25,correct,"Software developer Being into the IT domain for over 4 years, Walkover specializes in web based application development and mobile application development. It has been creating innovative products since it was founded and continues to introduce new products from time to time.   Technologies we use  "
