sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00007,Head of Content (m/f),"Founded in 2009, the Fonpit AG rose with its international web portal ANDROIDPIT to the world's largest Android communit",0,0,3.6776065826416016e-05,0.05,correct|near_threshold,"Head of Content (m/f) Founded in 2009, the Fonpit AG rose with its international web portal ANDROIDPIT to the world's largest Android community. Every month over 18 Million Android and tech enthusiasts around the world log into ANDROIDPIT , where they know they'll find the latest and most innovative"
emscad_00013,"Applications Developer, Digital","Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,3.707408905029297e-05,0.05,correct|near_threshold,"Applications Developer, Digital Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve cust"
emscad_00015,Account Executive - Sydney,Adthena is the UK’s leading competitive intelligence service for Google search advertisers. Adthena is loved by major br,0,0,4.0531158447265625e-05,0.05,correct|near_threshold,Account Executive - Sydney Adthena is the UK’s leading competitive intelligence service for Google search advertisers. Adthena is loved by major brands and digital agencies alike and provides a great opportunity to work in the high growth adtech space. Our patent-pending technologies provide unparal
emscad_00022,Front End Developer,Frustrated with the status quo?,0,0,3.74913215637207e-05,0.05,correct|near_threshold,Front End Developer Frustrated with the status quo?   Like to re-imagine whats possible?   Want to build awesome products?   Then do something about it!   Teknique is moving into a new phase of company growth - and we're looking for top notch people who want to be involved in something awesome!   Wh
emscad_00026,H1B SPONSOR FOR L1/L2/OPT,i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technolog,0,0,7.140636444091797e-05,0.05,correct|near_threshold,H1B SPONSOR FOR L1/L2/OPT i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technologies provides highly skilled Technology Consultants to meet the IT needs of our clients. The functional expertise gleaned from the experience of working fo
emscad_00033,Craftsman Associate,"We are an award-winning team of professionals, providing the very best value for glass shower enclosures, designer close",0,0,0.00011020898818969727,0.05,correct|near_threshold,"Craftsman Associate We are an award-winning team of professionals, providing the very best value for glass shower enclosures, designer closets, storefronts, glazing, and mirrors in Western Washington, with world class service and quality that are both Faster & Better. AAA KARTAK is family owned and "
emscad_00045,Customer Service Team Lead,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,4.0531158447265625e-05,0.05,correct|near_threshold,"Customer Service Team Lead Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00057,Outside Sales Professional-Oronoco,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,9.799003601074219e-05,0.05,correct|near_threshold,"Outside Sales Professional-Oronoco ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 location"
emscad_00059,Marketing Guru,"We're a Fort Worth based startup trying to change the way that companies manage, monitor, and become their HIPAA complia",0,0,3.618001937866211e-05,0.05,correct|near_threshold,"Marketing Guru We're a Fort Worth based startup trying to change the way that companies manage, monitor, and become their HIPAA compliance program. We're a growing team that works closely together. We move fast, and we enjoy what we do. Companies and organizations all over the country are using Acco"
emscad_00060,Product Visual Designer,"From the lands of Can Do, Roll Our Sleeves Up and Get It Done, we create and solve things previously unimaginable. We’re",0,0,4.00543212890625e-05,0.05,correct|near_threshold,"Product Visual Designer From the lands of Can Do, Roll Our Sleeves Up and Get It Done, we create and solve things previously unimaginable. We’re revolutionizing the IT industry with a platform that provides unprecedented control over all service layers in an organization. We also transform the way p"
emscad_00066,Digital Developer,"TELL is a digital creative agency. It’s not just who you know, it’s how you get to know them. We live in what we call th",0,0,3.820657730102539e-05,0.05,correct|near_threshold,"Digital Developer TELL is a digital creative agency. It’s not just who you know, it’s how you get to know them. We live in what we call the Age of Connection. With digital tools and technology and the explosion of social media, people have interpersonal connections and – more importantly for you – c"
emscad_00077,Medical Coder,"SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded i",0,0,6.812810897827148e-05,0.05,correct|near_threshold,"Medical Coder SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded in January 2012, SpotSource has created a fusion of innovative service offerings to meet the increasing demand of today’s economy. We specialize in Talent Acquisition,"
emscad_00080,Product Manager,Mindscape is a Wellington based software development company that specialises in building tools for software engineers. ,0,0,4.988908767700195e-05,0.05,correct|near_threshold,"Product Manager Mindscape is a Wellington based software development company that specialises in building tools for software engineers. We have a high growth product, Raygun ( #URL_6b2f170addc3dd0415d65e21a8ece81d4c134c2b1a8b449386367dfaa286971b# ) that's growing strongly. Mindscape is profitable an"
emscad_00089,Sales and Partnerships Intern,"Hi, we are dopios",0,0,6.03795051574707e-05,0.05,correct|near_threshold,"Sales and Partnerships Intern Hi, we are dopios   “We are here to make any location accessible and open through the power of its people . We are here to make the world a place you call home . We just started and we would love to have you around. Coming in?”   --   Why   There are numerous companies "
emscad_00101,CAD Operator,"CAD Operator – Transmission Engineering. Under general direction, this candidate will create or modify electrical, civil",0,0,6.681680679321289e-05,0.05,correct|near_threshold,"CAD Operator CAD Operator – Transmission Engineering. Under general direction, this candidate will create or modify electrical, civil and electrical engineering design drawings, utilizing approved drafting standards to support the construction or maintenance of electric utility substation facilities"
emscad_00115,Regional Sales Director - West,"WebLinc is the e-commerce platform and services provider for the fastest growing online retailers. WebLinc’s modern, agi",0,0,3.790855407714844e-05,0.05,correct|near_threshold,"Regional Sales Director - West WebLinc is the e-commerce platform and services provider for the fastest growing online retailers. WebLinc’s modern, agile technologies and strategic expertise empower companies running global, omnichannel commerce operations, and enable retailers to consistently out-p"
emscad_00124,English Teacher Abroad,We help teachers get safe & secure jobs abroad :),0,0,3.427267074584961e-05,0.05,correct|near_threshold,"English Teacher Abroad We help teachers get safe & secure jobs abroad :) Play with kids, get paid for it   Love travel? Jobs in Asia   $1,500+ USD monthly ($200 Cost of living)   Housing provided (Private/Furnished) Airfare Reimbursed Excellent for student loans/credit cards   Gabriel Adkins : #URL_"
