sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00002,Customer Service - Cloud Video Production,"90 Seconds, the worlds Cloud Video Production Service.",0,0,0.0002796649932861328,0.7,correct,"Customer Service - Cloud Video Production 90 Seconds, the worlds Cloud Video Production Service.   90 Seconds is the worlds Cloud Video Production Service enabling brands and agencies to get high quality online video content shot and produced anywhere in the world. 90 Seconds makes video production "
emscad_00012,Talent Sourcer (6 months fixed-term contract),Want to build a 21st century financial service?,0,0,0.0001596212387084961,0.7,correct,Talent Sourcer (6 months fixed-term contract) Want to build a 21st century financial service?   We're convinced that that there is a need for innovation in financial services and that current banks will not be the ones providing this. Instead this innovation will come from companies like TransferWis
emscad_00025,Customer Service,We are a canary wharf based e-commerce company and are recruiting for a full time customer service administrator. This i,0,0,0.0015764236450195312,0.7,correct,Customer Service We are a canary wharf based e-commerce company and are recruiting for a full time customer service administrator. This is a contractor role.   The successful candidate will ideally have previous customer service experience and have good verbal and written communication skills.   Dut
emscad_00030,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,0.00012099742889404297,0.7,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00034,Completion Engineer,"Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special f",0,0,0.00011730194091796875,0.7,correct,"Completion Engineer Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special focus on the Oil & Gas Industry.   Valor Services will be involved with you throughout every step of the hiring process and remain in contact with you all the wa"
emscad_00040,Receptionist/Customer Service Technical Specialist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,0.00014710426330566406,0.7,correct,"Receptionist/Customer Service Technical Specialist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce cos"
emscad_00057,Outside Sales Professional-Oronoco,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,0.00019407272338867188,0.7,correct,"Outside Sales Professional-Oronoco ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 location"
emscad_00069,New Product Development Project Leader,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,0.0003314018249511719,0.7,correct,"New Product Development Project Leader We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500 Job open"
emscad_00084,Mail Processing Associate - General Clerk 1,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,0.00010889768600463867,0.7,correct,"Mail Processing Associate - General Clerk 1 Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and "
emscad_00092,Recruitment Consultant,"Change Automotive Recruitment was established in 1993, with the aim of supplying quality, talented individuals into the ",0,0,0.0001653432846069336,0.7,correct,"Recruitment Consultant Change Automotive Recruitment was established in 1993, with the aim of supplying quality, talented individuals into the automotive industry. Over the years, Change Automotive Recruitment has established a reputation for delivering best practice and a quality service within the"
emscad_00096,Senior Marketing Manager,"Industrial Color Software is a division of Industrial Color Brands, a family of vertically integrated creative productio",0,0,0.00021147727966308594,0.7,correct,"Senior Marketing Manager Industrial Color Software is a division of Industrial Color Brands, a family of vertically integrated creative production companies. Founded in 1991 from a culture of innovation, excellence and attention to industry trends and client needs, the brands operate independently a"
emscad_00099,IC&E Technician,Staffing & Recruiting done right for the Oil & Energy Industry!,1,1,1.0,0.7,correct,"IC&E Technician Staffing & Recruiting done right for the Oil & Energy Industry!   Represented candidates are automatically granted the following perks:   Expert negotiations on your behalf, maximizing your compensation package and implimenting ongoing increases   Significant signing bonus by Refined"
emscad_00106,Manager of Support Services,GetCloudServices is a privately held technology services firm founded in 2003. We are a leader in the professional cloud,0,0,0.00033545494079589844,0.7,correct,"Manager of Support Services GetCloudServices is a privately held technology services firm founded in 2003. We are a leader in the professional cloud services market with an unwavering dedication to providing the best hosting services available, regardless of platform. We integrate best-in-class conn"
emscad_00110,Director of Client Engagement,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,0.0001780986785888672,0.7,correct,"Director of Client Engagement Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve custom"
emscad_00111,Customer Services Associate - Data Entry,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,0.00011414289474487305,0.7,correct,"Customer Services Associate - Data Entry Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and imp"
